@relation Try

@attribute description string
@attribute genre {Action,other}

@data
'rose twilight use rose power absorb blood transfer static object colorless object becom red regain essenc time also need make use giant super strength lift throw object clear path everi stage puzzl wait piec togeth get harder becom greater risk bigger reward discov solv stage delv deeper stori grim origin key featur color time without color time player progress rose power take advantag key element blood memori splatter blood wait found throughout castl one contain gruesom death visual storytel collect blood memori unlock past watch seri vignett piec togeth victim death live die repeat util rose giant power solv stage death happen cut journey short care make mistak twice',Action
'minim addict adventur red ball bullet escap fun challeng avoid skill game bounc move avoid bullet use arrow control ball avoid bullet use bomb per game bail get everi bullet avoid import beat friend score suggest email support yololab com decid nag rate popup pleas solid rate red ball bullet escap',Action
'updat trade card avail game gameth adventur young knight begin abandon build one expect find mysteri occur presenc dark power order help knight get kill bloodthirsti monster find way danger trap deliv light aura crystal',Action
'abobo big adventur action arcad game develop pestoforc pox box mockeri origin releas abobo big adventur avail',Action
'last blade fight game releas snk four god aim seal hell gate etern dead aim stop middl intens battl varieti system introduc charact individu sword qualiti abil repel turn back enemi attack desper move super desper move well abil cancel enemi move sequenc desper move known super cancel aca neogeo seri faith reproduc mani classic neogeo masterpiec player chang various game set game difficulti also reproduc atmospher arcad display set time player also compet world high score pleas enjoy masterpiec built generat video game',Action
'overview stori distress singl player stealth base adventur game built ground virtual realiti play campaign featur voic act intens stori tell stori overview brother set big citi aston order becom success merchant meet strang wizard make live sell weird potion given one give strang power alter world around later brother murder swear vengeanc one dare defi famili fill heart pure rage use stealth advantag tri get consum rage featur voic act stealth base gameplay campaign low poli styliz art style differ weapon dark hidden lore',Action
'word wisecontrol recommend must microsoft xbox control direct input compat gamea walk along wall challeng lovecraft inspir boss rush top twin stick shooter save wife doom human driven grief pass partner search book eibon translat passag make sacrific bring back die tri master stolen wisdom let logic scatter wield weapon abil levi arcan mad fight back ever grow onslaught neath gibbous crack space delv formless void awaken slumber thing foul lost pitch claw hord spawn erupt etern shadow find thing respons end presenc insan die',Action
'join marvin magic minion magic bounc adventur tap jump leap level action fill candi fruit sweet fun kid entir famili featur level fun magic land beauti hand paint sceneri collect fruit candi power conquer everi level gain differ achiev adventur play tap jump one platform next tap second time jump air longer fall higher jump collect mani treasur power possibl maxim score adventur problem want leav feedback would love hear shoot email support yololab com',Action
'shooti bit refin arcad impuls modern rougelit sensibl meet creat action base two run ever fast precis play memor overcom close call unrel odd hopeless situat fight high score order uncov secret becom suprem defend planet glorbulon rundown shoot hundr foe across myriad differ set goe must come score differ enemi miss hurt mother glorbulon pilot rate continu keep thing fresh secret end unlock ship multipl mode expect noth random generat enemi placement mean run differ adapt interconnect difficulti system never allow dull moment hyperrealist graphic sound physic creat immers experi side arcad compet pilot via steam leaderboard support',Action
'magician lord side scroll action game releas snk fantasi action game one launch titl onneogeo control magician elta journey save world gal agies came back life aca neogeo seri faith reproduc mani classic neogeo masterpiec player chang various game set game difficulti also reproduc atmospher arcad display set time player also compet world high score pleas enjoy masterpiec built generat video game',Action
'mous game chees top adventur hack slash game make way castl slay skeleton defend castl player must collect key open gate way find boss defeat good',Action
'way die singl player roguelik game set human corps play diseas tri success infect host explor differ part human bodi find item improv bacteria virus defeat cell collect transform energi keep evolv perman diseas control wasd move left click shoot right click multipl shoot reset space special abil tab open full map back game kickstart wishlist discord twitter',Action
'abscond abscond minimalist game control small flame circl casual game want quick amus tri beat score goal simpl get highest score possibl avoid obstacl enemi way differ type enemi tri find weak give signal appear destroy one control charact flame circl chang posit game get harder fortun pick powerup white squar way help break high score requir perfect time agil add fun also compet friend via leaderboard featur steam leaderboard steam achiev minim graphism sweet design musicif look game simpl pick still provid great amount fun abscond exact want',Action
'nam action game releas snk one first ever game releas neogeo player take role special forc soldier brave harsh battlefield tri surviv seri dead firefight player need use collect power abil evas roll complet mission aca neogeo seri faith reproduc mani classic neogeo masterpiec player chang various game set game difficulti also reproduc atmospher arcad display set time player also compet world high score pleas enjoy masterpiec built generat video game remot play requir vita system suffici robust connect player dualshock remot play softwar subject licens playstat com softwarelicens onlin featur requir account subject term servic applic privaci polici playstationnetwork com term servic playstationnetwork com privaci polici one time licens fee play account design primari system system sign account snk corpor right reserv arcad archiv seri produc hamster',Action
'gentl walk hell lucki escap fulli complet',Action
'ever want play game dont wast even one second tutori thing destroy alien rake cash flirt shopkeep upgrad ship destroy even alien space shooter buck game plus buck that like best deal ever destroy ten differ kind alien ship across sixteen differ level annihil five alien general steal uniqu weapon make money upgrad ship kill alien enjoy ten differ type power enjoy philosoph banter ship trusti edgar nahh kid embark epic journey across star destroy suprem alien god emperor bring peac univers bah whore kid your caus get tremend kick blow alien scum smithereen version infam progress bug fix random crash issu fix space shooter buck trademark frima studio inc frima studio inc purchas use item subject playstat network term servic user agreement wish accept term purchas use item item sublicens soni comput entertain america one time licens fee download consol system portabl system associ purchas account',Action
'play offici armi game xbox built test armi soldier everi level product train singl player war game compet rank leaderboard onlin competit train join player competit match game type form unit fight nation battl full multiplay campaign prepar challeng experi prepar true soldier',Action
'game roguelik platform game littl girl lili explor around dungeon beat monster let beat monster robot sword gun train bodi synopsi due great war human shift live place underground town creat howev underground societi self destruct protagonist head ground world dungeon fill monster skill tree item shield bomb pixel base anim contain',Action
'step dark indi horror game play journalist desper redeem made biggest mistak life boss send mission woodland find document mysteri creatur ever wit human eye dark reward life person ever love first episod three immers stori without throw intens gameplay step dark episod one free game featur approxim hour gameplay stori martin preston journalist made biggest mistak life dark night heard nois come garag held pistol tight investig shot shadow dark believ take burglar mistaken love one coma soon run money pay treatment contact boss adrian wood offer chanc redempt martin uncov origin dark grand final earth untold horror seri documentari adrian cover hospit expens martin love full arm noth camera martin must enter wood delv mysteri surround monster dark murder activ may seem suicid mission desper time call desper measur key featur full length cutscen extens stori line fulli voic act charact approxim hour worth gameplay episod origin soundtrack compos compos brett jame',Action
'aberoth fantasi massiv multiplay onlin role play game charm retro graphic ton freedom start adventur orcish prison possess skill escap journey explor begin surviv must acquir item learn skill join forc player combat hord enemi inhabit world make aberoth uniqu dungeon instanc enemi pick use equip potion scroll magic item find drop item never disappear build perman structur item unrestrict trade soulbound drop item full pvp player kill allow almost everywher game contain mani anti grief mechan tame monster make pet polymorph play monster uniqu item discov item graphic never reus differ item differ monster defeat quest complet larg area explor non player charact interact uniqu skill master free play registr requir work well low end system new content almost everi week',Action
'stori death dark engulf world human sinc perish leav robot alon rule robot compet fierc energi time simpli tend toward destruct human howev group robot commit resolv crisi studi human histori deepli reach conclus answer problem soul learn achiev must speak creator world unfortun recent inform creator suggest left univers long time ago solut travel anoth dimens search creator end endeavour build tran dimension space transport gameabyss raider unchart action tower defenc game set futur robot domin speci univers need surviv wave fierc enemi whilst search ancient ruin power prevent second apocalyps gameplay main divid two part first part strategi larg select turret must choos combin understand energi requir usabl game need deploy turret strateg real time make best use avail energi sourc second part tactic need choos skill complement turret configur creat exampl could select skill repair overload turret skill creat trap skill simpli provid addit firepow support abyss raider unchart need collect relic upgrad skill turret unlock new level good mixtur skill cun destroy ancient evil find relic hidden abyss featur kind turret special skill section level secret level',Action
'king fighter fight game releas snk featur numer improv kof kof also introduc new activ striker system player enjoy excit striker base battl strategi plenti nostalg charact snk univers appear anoth striker aca neogeo seri faith reproduc mani classic neogeo masterpiec player chang various game set game difficulti also reproduc atmospher arcad display set time player also compet world high score pleas enjoy masterpiec built generat video game',Action
'trip yugoslavia experiment interact game theme old vcr player abil rewind paus fastforward yugoslavia fallen apart one know caus peopl ran away instant still dont know war begun includ your take role dimitri amateur photograph caught nearbi yugoslavian forest outskirt town without combat knowledg surviv month war desol countri welcom one way trip game featur full motion video thank fmv get immers even one way trip point click section explor environ collect item hide bodi quicktim event press arrow right direct get one piec otherwis might die chang outcom entir stori choos path decis throughout whole game lead one ten avail end vcr system rewind paus fastforward tape watch steam version exclus content minut addit gameplay three new end four new achiev mac linux port steam achiev trade card game isnt base real yugoslavian conflict',Action
'student china game one idea teammat dont like alon wish peopl like want finish game also like game want creat small cute game togeth pleas tri repli send email thank addr ericspikewang gmail',Action
'ufo pilot train task overwhelm mission invad earth terror local return home one piec use tractor beam abduct helpless earthl defeat aggress foe take skill wit intellect prove alien worth triumph human',Action
'wow super addict dare play get readi absolut insan latest frustrat yet simplist game hit street job quit simpl get white bounc ball varieti obstacl might sound easi get hand game quick find hard far get good luck',Action
'ninja combat action game releas snk order defeat evil ninja clan kage ichizoku justic seek ninja head toward ninja tower enjoy battl wide array weapon ninja magic well abil friend join action aca neogeo seri faith reproduc mani classic neogeo masterpiec player chang various game set game difficulti also reproduc atmospher arcad display set time player also compet world high score pleas enjoy masterpiec built generat video game',Action
'background stori recent darkstar academi scienc discov coloss cave sent number research lost communic enter cave uncov dark secret huge cave academi put togeth elit squad send abyss call abyss raider elit member access drive drill truck survivor design academi survivor formid self repair ore extract product research develop abil danger unabl contact ground survivor also support independ explor research underground expect enter cave disturb strong energi great shock member fallen coma drill truck went control manag enter deepest part cave somewher ten thousand meter underground truck bodi sever damag mani function cant work normal moment hear hurri alarm tranc member elit squad penetr abyss myriametr deep fight unknown creatur surviv explor huge underground world game need design construct turret real time defend continu attack enemi meanwhil robot assist assist fight collect resourc maintain turret develop weapon gear turret unit use various weapon ammunit explor vast underground cave search relic scatter around final find underworld world escap game modular automat conveni simpl defens devic piec differ modul togeth make devic differ function battl turret must equip weapon ammunit box function normal',Action
'conquer forc death wizard lizard action rpg window mac linux explor ever chang dungeon fill valuabl treasur power item battl back hord evil rescu townsfolk improv town aid next trek dungeon fan legend zelda gauntlet bind isaac love retro inspir twin stick action wizard lizard wizard amberfal unlock magic etern life death come take away faith pet lizard must brave procedur generat dungeon save master life death death begin continu unlock secret realm dead find hidden item access die discov power resurrect tread care dead wish disturb rebuild town rescu townsfolk trap throughout dungeon increas reward discov lost blueprint allow town blacksmith craft new weapon armor restor museum search death domain stolen artifact legendari weapon everi item find return museum display recov power weapon legendari armor magic item control lizard use favorit gamepad includ xbox control full degre movement attack',Action
'game overview abyss game smooth oper experi origin game stori someon want clam find begin heart modern citi life peopl often lose dream fast pace life want describ ball like someon resist kind temptat need overcom social network anxious life desir depth break obstacl game earli test status may unfriend bug new player hope play player get control introduct player use keyboard mous oper button control left right movement ball avoid enemi obstacl left mous button press shield summon player enter bullet time absorb enemi bullet mous move control orient shield releas shield bullet shoot direct shield destroy enemi also use xbox control left stick control left right movement ball call shield enter bullet time point left stick control direct shield note bullet time energi limit player respond bullet time energi touch floor kill enemi player blood volum limit normal monster attack littl damag time sniper track monster attack three damag time player restor blood volum kill monster made game easter egg custom clearanc scene hope find interest level question contact leonmi yeah net team member programm chen shuaim cuz programm cicong zju art design jintao cuz art design cai jian buct art design zhang anda immu',Action
'evil forc invad relic mountain dark began spread brave young man equip famili uniqu mount archeri skill ride mountain battl mysteri demon beauti challeng adventur verg picturesqu archeri base epic adventur indiegam com downright eleg present gameplay gamezebo isnt novelist game poetic doesnt say much say quiet eleg touch arcad challeng intrigu evoc memor adventur horseback archeri maclif truli impress experi app featur spectacular experi horseback archeri simpl yet profound graphic score short fabul adventur retro feel twist complet game without app purchas advertis trailer youtu drchnf gjvs offici websit sunheadgam com arid follow facebook facebook com sunheadgam twitter twitter com sunheadgam',Action
'difficult twin stick shmup set grim world curs demon ghoul frantic battl grim world unlik shmup world made flesh bone dirt instead common rigid object ship set space enemi type uniqu set behavior foe follow preset pattern instead tri hunt enemi fli close mele combat other shoot far away rang twin stick action game blend insan shmup free rang motion twin stick shooter find friend find couch ton fun option singl screen couch upgrad weapon bomb shield collect enhanc varieti weapon influenc tradit shmup watch weapon fire trajectori pattern chang upgrad heat seek quill thing boom collect use crush foe upgrad shield withstand relentless attack play window mac linux best play twin stick control steer left stick aim right never fear also use keyboard mous',Action
'nightmar hakurei teacup touhou project fan game simpl action shoot game game complet free game support english let enjoy',Action
'sacrific sludqhthiss two player top fight game wherein fighter must wrestl game singl attack weapon surviv order play game need two control friend enemi work control mandatori game submiss dean cohen aaron christensen game maker toolkit jam theme one case sole method attack fight game take control weapon avail sacrifici knife ugli brutal god sludqhthiss yes your probabl pronounc right hope enjoy submiss much enjoy creat read bellow descript game play vile god sludqhthiss demand sacrific combat cultist happi appeas catch god knife may perform kill combat fair arena one weapon start sludqhthi drop knife fight pit first reach offens cultist may run around pit pleas left trigger perform short sprint combat may use either gain distanc close gap kill unarm right trigger perform parri expert execut take damag disarm oppon knife trade hand possess knife right trigger make player lung forward attack oppon first score three hit win',Action
'tech cybernet visibl beauti elabor sci game take place extern intern venu wherebi player expos effect impact possibl human experi real life without danger enemi consist robot creat human realist look enemi unbeliev detail finish prepar game put emphas anoth wave shooter real challeng creation accomplish new level real feel success besid part interest excit stori discov secret tech cybernet sens thrill fear guarante game develop exclus platform exhaust possibl make feel anoth planet still realiti command adjust well make life like possibl physic fight shoot pull bow first swarm mode access chanc liquid enemi raid take possess weapon surround tri surviv long possibl pistol machin gun shotgun sever weapon dispos becom hero tech bewar run ammunit count fist collect mani point possibl featur elabor detail innov graphic design strive elabor virtual realiti shoot new level tech cybernt creat visual world never seen game life like armament use tool real weapon pull bow aim pistol fight realiti challeng experienc sever game simpli challeng matter alway win end guarante swarm mode realli make sweat achiev everi higher level game real experi success bullet time like liquid enemi spectacular way bullet time provid excel tool explos barrel everi get explos barrel eas fight swarm futur releas plan game step march may futur one level enough rais stake expand repertoir addit level mani weapon level weapon even fun step jun jul futur swarm mod begin hour long stori mode reveal secret happen earth tech cybernat human care new danger lurk everi corner stori mode find everi singl element requir proper horror game save world chao hero stori mode futur multiplay mode featur come soon stori mode stori mode find kind tool necessari realli feel like real horror game atmospher ambienc puzzl fed brainless shoot game miss creativ solut puzzl task solv bore stori mode trap trap trap big troubl place new trap make job enemi difficult possibl',Action
'hello terribl gladiat welcom ultim tournament organis god abyss faaaaaall couch sorri fight danger place world battl peer top crumbl arena order last one stand champion avoid abyss fail take control distinct hero across time tri win incred prize full week end outback australia cost cover condit may appli avail dead peopl prepar lose remain friend fast pace action game everi tile map fall one second step trap bait pressur oppon order make mistak punish special abil abyss fall first game made young tini team french develop main compos student everi bit feedback appreci littl stori project creat gameweek isartdigit school abyss fall best gameplay price big price juri game contain local onlin multiplay game mode classic deathmatch relic map crumbl ground charact releas intend evolv game total free way want add lot thing like environ interact storm water geyser new game mode zombi hardcor new map new charact bot hesit propos idea see put place share game around help bring content littl adventur thank support',Action
'mutat nation action game releas snk human turn mutant hand genius biologist gone rampag save hometown two youth rise resist battl courag use full action combo along special move aca neogeo seri faith reproduc mani classic neogeo masterpiec player chang various game set game difficulti also reproduc atmospher arcad display set time player also compet world high score pleas enjoy masterpiec built generat video game',Action
'creat gmtk game jam theme one make overh tea robot chill care get burn one wrench make everi throw count control mous click move click player aim wrench releas throw music sound tye hast',Action
'abduct alien taken thousand light year home one ultim goal escap mani unansw question get place took thing learn right away clear somewher deep space one look starfield asteroid drift outsid window make pretti clear devic implant arm get put convers explor function even help fight hostil alien control environ want surviv get away place solv mysteri other',Action
'tear space time fast pace head head space shooter player shoot bomb well shard block bomb slowli multipli creat ottatron jam download click instal instal xna net framework',Action
'anoth world vision tutori wasd arrow key move control direct dash dash space jump respawn esc back titl alt leav game made fgj made groupd program art ahhchao stage member music known bug besid wall press move key jump togeth border angel block may caus abnorm status hang air',Action
'action adventur game releas auspic origin electron art initi game play alon simpli singleplay avail option either play game one devic use split screen use onlin multiplay need buy two game play somebodi buy friend give code download full version game howev activ pass togeth stori tell two prison togeth one prison begin avoid danger prison decid flee way third person adventur game stori told simultan two charact sinc develop asynchron often situat one player lose control charact stori cutscen safe move around prison role fix chang playthrough',Action
