@relation Try

@attribute description string
@attribute genre {Strategy,other}

@data
' peac live hercul megara interrupt mighti god war are ask hercul help conquer world lead great armi soon hercul declin are find way aveng use enchant toy zombifi kid hella follow god command becom warrior help hercul must return kid home blow factori produc evil toy lead strateg oper destroy are command transmitt game includ new charact monster mida king introduc new power meet codrus woodcutt giant robot like golem also new major featur two posit bridg gift increas bonus power ',Strategy
' basebal mogul diamond new featur basebal mogul diamond compensatori draft pick team lose player free agenc improv player age includ mid career posit chang improv manag especi pitcher usag defens replac improv general manag roster manag player contract improv trade artifici intellig trade improv team specif posit overal talent much greater news stori scout report varieti improv histor fiction season schedul faster simul engin minor leagu lefti righti stat activ histor player improv output head head record realist player fatigu injuri improv simul accuraci stabil stolen base number longer declin time mani bug fix prevent slowdown hang problem fix basebal mogul encyclopedia output fix error found histor time leader list plus build expans team stat base scout individu strategi set player includ individu pitch count limit lefti righti bat pitch stat includ everi season back improv general manag mimic real life trade contract data scout report copi player stat clipboard singl click updat minor leagu stat million line data realist high school colleg minor leagu stat improv player award gold glove etc improv pitch track record veloc break locat result everi pitch accur head head stat everi batter pitcher matchup accur heat map player scout report smaller improv free agent avail expans draft help complet major minor leagu roster bug fix calcul defens run new stat search option sortabl stat screen bug fix set pitch count limit individu pitcher ground ball right side advanc runner consist new directori creat save game prevent conflict box score encyclopedia output updat open day season updat roster everi team activ player includ minor leaguer per organ complet major leagu minor leagu stat actual real life season schedul game backward compat basebal mogul diamond automat load databas previous version basebal mogul note advanc roster rule pleas note basebal mogul diamond includ support advanc roster rule enforc man roster team conduct rule draft howev qualifi offer free agent compens via draft pick award sandwich round ',Strategy
' play like kid fight like man armi men strike strategi game put command miniatur green armi take toy soldier tower defens battl hous use real time strategi tactic win littl world war time chang mani thing childhood travel back youth gather green armi men continu unfinish adventur real time strategi game lead green armi soldier remot control plane rubber duck transform mani toy rts combat defend bedroom hallway live room backyard invas evil legion put strategi test experi great war game combin real time strategi tower defens resourc control simul game singl mobil experi recruit toy soldier build fortif compet territori glori green armi wait time lead toy glori featur toy tower defens wage miniatur rts war home everi piec housewar uniqu function toy world build headquart bedroom use moneybox treasuri transport resourc littl train collect metal magnet fight enemi kitchen live room even bathroom adventur play battlefield make war interest fun build armi recruit elit toy hero lead armi let toy war commenc use strategi build best armi battlefield upgrad promot green armi soldier flamethrow sniper tank artilleri unit mani design assembl strateg bomber strike enemi take forc war compet player expand territori build greater power earn prestig gather resourc upgrad armi gun base build tower defens fortif keep invad bay increas odd surviv real time strategi choos target plan conquest put skill strategi test player around world rts combat test strategi win patienc strategi key battl build deploy troop wise good strategi defeat enemi outwit foe intellig time rather brutal forc world war game chat player world anytim anywher form allianc make new friend compet cooper allianc diplomaci war toy wait return childhood toy soldier game love join toy world make better place time return toy battleground download armi men strike download thank support share happi joy toy game million player world pleas note armi men strike free download play howev game item also purchas real money want use featur pleas disabl app purchas devic set term servic privaci polici must least year age play download armi men strike term servic offici facebook page ',Strategy
' battlespac sci flash game design play comfort web browser free onlin strategi game step role admir build solar system depth faraway galaxi everi player start union guild option band togeth creat interstellar empir play solo pve pvp combat gather option limitless entir deep space ultim goal conquer giant planet season end mani way get battlespac tailor playstyl ',Strategy
' bewar planet earth beguil mix classic tower defens time manag come via steam first time save cow martian invas build effect defens use tower trap object also fire zapper direct invad forc littl green men key featuresexclus content steam multitud new level enemi inspir valv univers endless fun full stori mode level season plus bonus challeng simpl gameplay differ difficulti mode choos veteran mode experienc player normal mode beginn intens action grab zapper attack martian overpow machin wacki machin choos among wacki machin classic defenc tower helicowpt dead enemi quirki martian metalhead mad scientist ninja ',Strategy
' hit turn base strategi game land steam strategi game app store countri approach absorb detail yet visual impress battl academi aim revolution strategi game market blend intuit design compel gameplay quick pace easi learn strategi titl boast impress number unit type differ mission deliv endless replay valu clever design onlin multiplay system built scenario editor host user mod scenario battl academi action pack tactic strategi game take command select group unit lead battl mani differ front world war command employ real world combin arm tactic order secur victori mean lay ambush surpris oppos forc use suppress fire pin flank hostil armor maximum effect necessari assault enemi clear strong point case also access power map artilleri air support capac weaken enemi defens even stop enemi attack dead track time play close attent moral troop use recon unit spot hostil ambush flank attack achiev battl academi offer clean intuit interfac make easi control troop time make sure never lose sight battl mean focus realli matter mission object battl tactic unit posit game engin also complet script driven therefor easi mod allow player creat mission scenario even complet game overhaul simpl effect way multiplayerslitherin revolutionari server base pbem system complet packag game experi certain pleas hard core wargam newcom asynchron multiplay system mean easili find oppon anywher world time day play pace thousand game time battl academi also avail ipad offer cross platform multiplay mean alway someon challeng onlin even start turn home continu play anoth turn ipad train base game featurescontrol british polish canadian forc epic campaign cover vari battl take control italian german forc multiplay select vast array equip includ unit nation sherman firefli panther tiger stuka hurrican much gameplay featur includ ambush line sight artilleri barrag airstrik scout moral apc flame thrower heavi bomber sniper suppress unit gain experi fight get promot veteran elit status gain new skill addict multiplay mode use slitherin revolutionari multiplay server huge mod opportun game design easili moddabl access script control aspect combat user interfac game appear ',Strategy
' bit ago saw someon say first prototyp chess involv roll dice point research back claim said sound like fun make open uniti work move piec select piec wish move select direct motion roll die determin far piec move direct could could also differ piec use differ die accord movement pattern knight roll side die exact want want make one addit jump random tile attempt captur piec roll side die oppon roll side die whoever roll higher captur piec make entir possibl tri captur oppon piec turn wind lose instead piec modifi add roll make slight difficult captur strong piec like queen someth like pawn modifi roll pawn king bishop rook knight queen basic rule chess still appli captur oppos king win game happi roll ',Strategy
' restor deck natur save avalon avalon land lush forest great plain tall mountain magic druid avalon wield power heal magic activ use magic card like runeston magic card unlock place correct order travel uniqu level collect magic card along way quest reassembl deck natur set huge combo maxim score multipli cash win store power bonus item collect wild card use wise achiev perfect result solitair best relax addict challeng bonus item buy award unlock multipl challeng overcom way avalon legend solitair provid hour card stack fun addict game play level award unlock power ',Strategy
' new anti armour warhound variant new warhound variant adeptus titanicus dominus latest warhound variant pack twin turbo laser destructor great anti armour capabl updat new warhound variant new weapon system adeptus titanicus dominus receiv latest titan variant warhound combin inferno cannon short rang work new turbo laser destructor weapon system new warhound variant avail deploy right singl multi player game turbo laser destructor smaller cousin laser blaster offer lesser rate fire reduc rang compar larger peer also come lower point cost beast laser blaster turbo laser destructor potent weapon favour warhound crew need enhanc anti armour capabl vulcan mega bolter provid turbo laser destructor primarili intend use scout titan carri weight laser blaster howev turbo laser destructor also mount battl titan carapac enabl use warlord reaver new warhound variant adeptus titanicus dominus updat time new warhound titan variant arm dual vulcan mega bolter new warhound variant avail play singl player multi player new warlord variant adeptus titanicus dominus updat add new warlord titan variant arm twin volcano cannon dual laser blaster avail play multi player singl player skirmish mode gameadeptus titanicus dominus turn base strategi game adapt game workshop classic titan legion tabletop game put control greatest weapon avail imperium man mighti titan adeptus titanicus come soon steam earli access adeptus titanicus dominus featur skirmish mode oppon singl player onlin multi player mode upon full releas game also offer excit singl player campaign control forc titan dominus choos control forc titan loyalist legion astorum warp runner gryphonicus war griffon crucius warmong osedax cockatric choos traitor chao legion morti death head vulcanum dark fire damnosus lord ruin furean tiger eye futurist warfar utilis tabletop titan legion rule system foundat dominus featur easi play yet deep strateg tactic experi via streamlin command system see oppon give activ order titan result fast pace battl success marri strateg play action sequenc gargantuan titan exchang volley cannon shot blister laser blast epic super power weapon far futur easi play challeng master luck play part trade blow foe futurist battlefield millennium path victori lie armi list build manoeuvr unit upon battlefield command access classic icon titan unit warhamm univers warhound reaver gigant warlord imperi chao faction titan multipl variant avail featur differ weapon configur therebi enabl titan fulfil battlefield role strategi demand live battlefield adeptus titanicus dominus featur live battlefield employ unit battlefield anim show player warhamm univers know love membrainemembrain studio small indi team base sydney australia team glenn osmond mcleod mark sheppard avid tabletop gamer indi develop year game develop experi recent year membrain focus turn base strategi genr current playableth current earli access build adeptus titanicus dominus featur follow true sourc adapt titan legion tabletop rule streamlin twelv titan variant three warlord reaver warhound four loyalist legio four chao legio choos three battlefield distinct environ destruct terrain featur watch build collaps stray weapon fire obliter structur integr sever game mode multipl victori condit one way win fix forc scenario challeng skill legat manipl titan discov strateg depth under game point base armi list build skirmish multi player via detach builderth road aheadov time plan releas seri updat game progress toward full version titl updat one current develop first major updat plan adeptus titanicus dominus focus gameplay addit stress suppress mechan addit layer tactic concern add depth close assault fire fight engag enemi dead close quarter combat steam achiev first group loot drop system initi implement general qualiti life improv futur updat scope next major updat yet announc follow news next excit instal adeptus titanicus dominus earli access journey ',Strategy
' earth hit shortag suppli task deliv offworld sourc citi need send constant flow suppli increas amount citi request help long possibl use shuttl dispos creat unreal megajam earth textur origin sound effect gdc sound pack music asset made within span game jam instruct mous input requir hold left mous button move mous order rotat holograph earth interact differ station left panel spaceshuttl select bottom panel order rout suppli ship select citi shuttl select deliv suppli contain ',Strategy
' antibodi engulf smaller pathogen biolog infest ',Strategy
' unravel ancient mysteri arizona rose world foremost treasur hunter latest adventur take egypt ancient templ unearth inscrib wall mysteri glyph code sort arizona solv join arizona adventur span globe reveal secret ancient world one could ever imagin help excav five ancient site deciph riddl lock insid along way wit test challeng level nonogram puzzl well mini game hidden object scene whether avid arizona fan meet first time arizona rose pharaoh riddl sure captiv gorgeous artwork brain tickl gameplay ancient mysteri itch unravel addict game play level award unlock power clever mini game hidden object scene ',Strategy
' somebodi drop card card pickup classic card game comput click card pick time kept done restart game endless fun ',Strategy
' start noth borrow money buy ant work control click ant press left right tell next turn press space leav one tile accommod one ant play borrow money get debt borrow pay back buy ordinari ant appear random ordinari ant evolv defend ordinari ant around die ant around die rogu ant around defend empti tile generat factori next turn defend around kill rogu ant around also die factori increas money turn factori destroy ant walk toward rogu ant kill ant around die kill defend want destroy factori win loss win money exceed debt loss debt money rogu ant ant final thank play pleas feedback ',Strategy
' summaryaveron futurist empir build game give player agenc creat direct nation anyway want roleplay empir exist persist multiplay world nation exist grow side side entir economi polit climat world driven action player nation futurist world averon mani advanc technolog discov war mech nano tech player battl control unit micro scale maneuv oppon key featur war player declar war one anoth reason see fit combat control microscal control raider keep player toe custom built mech player purchas exist mech design also abl modifi open market player put item bid auction hous sell set price open market player may direct trade moral system player must keep citizen happi keep product high mercenari contract player offer accept mercenari contract research research six special field unlock abil produc item raw materi raw materi necessari produc good equip due limit quantiti map major sourc warfar claim territori player grow territori explor conquest diplomaci player make allianc trade partnership game regul ',Strategy
' micro transact iap crippl gameplay data requir indi game develop love creat difficult love game run iphon plus plus run higher wide compat game run ipod touch gen gen gen gen run higher wide compat second produc cooki lone cooki jar defend onslaught challeng mani cooki obtain let find beat timer beat score friend enjoy mail reddstudio outlook com ',Strategy
' small project made uniti cours also first uniti game consid finish inspir town salem slaughter hors gameplay space station set definit tri game free captain space station must use abil loyal crew member uncov behind murder spree late credit code art sound music menu select click nenadsim dbl click menu nightflam sci tannoy sound effect moistgoatman space station ambianc chord robbostar ',Strategy
' progress battl tracker encompass app guid setup turn warhamm match keep track score object current support match type itc champion mission ',Strategy
' would command forc stood outsid time send unit forward backward time moment need doubl forc send back fight side side past selv would execut feint execut attack resourc chang origin order target product facil would deeper achron world first meta time strategi game allow dynam alter past futur action send unit back forth time even engin tempor paradox work advantag play four singl player campaign onlin face friend fulli dynam tempor environ key featur first game ever featur competit multiplay time travel time travel strategi allow creativ subvers tactic chain togeth protect undermin escap set trap near infinit combin move freeli around timelin preempt oppon strategi gather intellig differ time frame undo tactic mistak send forc forward backward time simultan player singl game order heirarchi allow easi manag larg group unit across multipl time frame uniqu rts gameplay mechan balanc state art mathemat game theori techniqu compel thought provok stori hour singl player experi four singl player campaign span uniqu engag level includ level editor sdk allow player easili creat map game mod achron engin tackl classic time travel scenario includ paradox allow player effect creat fulli fledg time travel stori battl ',Strategy
' welcom affect zone tactic tactic onlin game cooper turn base pvp combat travel tesla portal danger parallel world lead squad reckless mercenari outrag mighti corpor cliqu key featur cooper turn base battl fight togeth player uniqu mode tactic turn base combat use cover captur strateg posit unit clan play friend class spec hire various spec fighter build squad meet tactic prefer everi spec set equip skill combat tactic mani type weapon equip fight get experi studi new type mercenari combat gear game featur real model weapon pistol assault rifl machin gun grenad launcher command career move main charact along carrier ladder make squad grow take new battl take command alli fighter featur add clan hierarchi develop clan player clan war advanc clan clash clan rank player clan base construct develop base stori pve mission fight mutant monster perform combat mission assign corpor agent global map global clan war territori seizur ',Strategy
' astro lord oort cloud free play scienc fiction mmort game seamless combin construct manag click drag artilleri style combat strategi element explor raid espionag game take full advantag stun uniti graphic provid visual rich experi take role astro lord leader asteroid oort cloud fring solar system well player domin pvp combat must also face mysteri alien race invad cloud build asteroid heart empir begin game home asteroid must develop construct facil mine power plant factori laboratori resourc must gather stolen construct ammunit cyborg fuel expans secondari asteroid colonis empti one captur develop asteroid enemi astro lord oort cloud first mmort featur move base spheric map put drive seat manoeuvr asteroid pursuit enemi flee hostil foe explor vast nebula alien ruin shoot lead charg enemi captain recruit captain differ class recruit warrior focus effort combat scientist boost research output spi keep tab astro lord alien base differ skill develop tailor captain suit gameplay style captain fulli control battl player alien enemi fight defend base offlin captain starbas improv skill rune artifact offic give complet control combat style abil click drag artilleri style combat astro lord oort cloud provid fast pace real time combat think worm without wait turn player choos number differ battl mode includ team deathmatch duel boss fight alien challeng raid maintain power oort cloud need strong friend rich enemi forg allianc player help defend asteroid send spi infiltr sabotag enemi base lead dare raid player steal resourc deploy explor cyborg cloud discov ancient technolog mysteri artifact oort cloud whether want hero villain game astro lord oort cloud inspir classic game master orion well modern mmos like ogam dark orbit mmo constant develop astro lord oort cloud receiv free regular updat contain new game featur improv ',Strategy
' agent awesom strategi game develop chao industri plot player perform agent awesom secret agent former employ build call engin vicious idea lab player aim deliv agent point point level get rid everi enemi way gameplay third person perspect tactic arcad level player get see floor map screen consist map health bar amount collect money time line level finish time map show locat everi enemi rout let player choos path suitabl surviv attack gameplay combat stealth mode player mix fight enemi collect money point use charact weapon upgrad new weapon purchas everi level accompani typic secret agent movi type soundtrack dialogu charact recept game prais humor design howev time agent awesom critic incomplet set expens weapon improv ',Strategy
' tower defenc game creat programm game need protect comput cpu error virus sometim even need fix error given code game pixel imag game made also game info written binari game develop level got wave fun pleas give feedback game made godot ',Strategy
' hello sailor task build biggest raft sea control collect trash click build nice raft move camera wsad move mous edg screen right click cancel current build mode charact follow click team vlastimil emla aka slavom krbyla aka pobuda mat mainu aka tom aka zap zden aka terorista star aka sta creat ludum dare game jam day theme start noth link ludum dare page ',Strategy
' origin creat ludum dare theme start noth halloween season get pumpkin patch move sell bulk pumpkin sell time better control left mous click place pumpkin right mous click rotat place use button bottom sell pumpkin buy vine remov servic set connect sold multipli mani differ kind pumpkin sold time music sound ben ash ',Strategy
' american conquest player set sail europ discov new world conquer innumer rich game begin columbus land caribbean begin three centuri war differ tribe nation battl surviv conquest eight histor campaign span mission play role great legend pizarro washington command epic real time battl contain soldier landscap har new technolog uniqu weaponri improv fight unit delic world diplomaci play fire conquer america key featur epic real time strategi histor background captiv real time battl unit cover era versatil mission thrill campaign pizarro expedit war tecumseh seven year war american war independ histor battl multiplay mode separ singl player mission differ nation tribe spain england franc aztec inca maya sioux delawar huron iroquoi leagu pueblo usa differ unit build tactic format infantri cavalri artilleri use offic drummer standard bearer realist artilleri effect includ gunner squadron transport load canon well deton canon ball fight moral influenc victori defeat food suppli equip mercenari pay apart wide rang attack shoot unit fight sword knive cold steel attack build attack occupi defend troop fortress fort log cabin provid defens advantag unit also accommod train map scale provid extens overview fight action uniqu zoom perspect huge map screen pixel fascin landscap four differ climat zone detail anim movement includ load weapon intric diplomaci system allow player build allianc neutral tribe trade warrior raw materi natur environ use strateg cave hide place ambush start point hill extend shoot rang multiplay mode player via lan internet deathmatch histor battl automat championship system global rate system war america detail random map various size multipl set unlimit game fun ',Strategy
' mice earth went moon thought made chees thing mice found moon dust cat realiz food went moon went get back unfortun crash land moon need find materi fuel get back earth mice idea must use droid fight territori get resourc mice fight get earth finish work concept ',Strategy
' properti trade board game twist base real world board game took stand big busi plung creator david goliath legal battl anti opoli properti trade game let player choos free enterpris monopoli differ rule path decid win competitor charg fair market valu rent monopolist amass control whole region charg much higher fee featur enjoy twist classic monopoli play take role competitor monopolist includ anti opoli two histor game preced monopoli origin opoli quaker opoli inform true histori monopoli game legal battl anti monopoli local multiplay six player support english german russian dutch languag option ',Strategy
' includ base game war fleet command dlc pack consist war zenith remnant war children neinzul war light spire war ancient shadow war vengeanc machin war destroy world forth galaxi steal technolog recaptur planet must order achiev end save remain human draw much attent full might overlord come crash inattent larger hope small resist insignific even notic central command surviv forc command subcommand fight death see glimmer opportun come quiet subdu subcommand without alert central process danger late human alreadi fought war machin lost modern rts classic job win ultim david goliath battl uniqu ever seen genr set procedur generat galaxi ship uniqu blend grand strategi think galaxi map level rts mechan tactic planetari level ',Strategy
' summari attrit tactic front quick play turn base strategi game player match take littl minut offer strateg varieti depth featur hex base turn base gameplay like digit board game singl player campaign learn unit terrain type combin overcom challeng scenario attain mechan masteri skirmish infinit random generat map develop player creat custom map onlin multiplay friend invit stat track player progress come soon game map editor creat challeng share map friend unit type terrain type across dozen pre built map infinit procedur one provid vari tactic engag point buy armi requisit pick prefer unit composit tri counter oppon picksth team attrit tactic front made cardboard keep small indi team canberra australia attrit third game steam follow inspir action adventur platform warden melodi undergrowth casual puzzler puzzl pupper ',Strategy
' cleanup work abrix robot got stuck room full contain crate object help find way room abrix robot addict puzzl game everyon travel differ room run various obstacl whose remov requir use head game featur differ room level difficulti beginn guid extrem difficult editor room allow creat puzzl opportun share room friend via steam workshop save cloud steam achiev steam trade card uniqu soundtrack avail dlc bonus track electron music compos ree game provid hour intellectu entertain rang fair simpl puzzl extrem difficult forc player maximum effort also creat room editor make avail steam workshop invit friend play challeng see solv puzzl design ',Strategy
' logic game aim set point transit cell carri hors cours chess game lot combin take game use differ approach ',Strategy
' new game shenandoah drive moscow new game author battl bulg gameset historian antoni beevor call hitler last gambl battl bulg provid immers experi tactic oper level put player command alli german forc fight sever scenario one brutal wild environ western europ snow cover forest ardenn command infantri mechan armour unit hard fight various phase offens take account natur terrain effect assail defend face direct militari confront learn manag suppli rout care reli easi solut quick breakthrough enemi line could lead unit isol high risk outflank enemi counterattack time anoth factor underestim battl bulg scenario time limit sever semi histor event affect conduct oper differ way take control icon elit unit side airborn divis kampf grupp peiper replac loss hottest spot frontlin challeng bradley dietrich von rundstedt histor command hoc written differ play style choos altern tri outsmart friend whatev favourit game platform simpl multiplay encount test skill new tournament featur provid infinit replay valu game new featur version new multiplay system slitherin pbem support cross platform mac pair match privat match tournament written side alli axi languag selector master volum button set resolut support like save featur slot auto save per turn extens histor photo commentari featur play oppon uniqu person fast turn deep strategi play scenario like quick tens fight open day campaign cover entir battl either axi alli learn tutori quick start guid visit onlin strategi forum learn player full rule chart tabl inform includ advanc player extens histor photo commentari local spanish japanes first seri wwii titl legendari design includ john butterfield ted raicer mark herman ',Strategy
' enter excit world arcad ownership play start arcad revolut buy place video game custom play custom arcad increas popular modifi machin paramet manag financ capit newli releas game bewar event pitfal could bankrupt featur uniqu arcad machin buy place arcad machin come standup cocktail sitdown import pinbal configur multipl game genr includ shooter platform action sport race maze fight pinbal puzzl custom color wall pillar floor neon arcad buy season decor short term popular boost hire employe help empti cash machin twelv playabl charact choos varieti event broken machin jam coin slot blackout visitor game collector import salesman super gamer hour gameplay simul rise fall rebirth arcad resolut support xbox gamepad mous keyboard support ',Strategy
' dwarven princ quest reclaim peopl stolen land take great journey explor contin fill buri treasur unearth mysteri laid hidden sinc great war take charg dwarven settlement mine explor util resourc combin strategi manag order inhabit dwarven settlement dig build conduct research order strengthen clan care though must defend dwarv terribl beast lie depth uniqu world generat time new level start need dynam adapt strategi tactic session advanc dwarv level gain new skill progress weak dwarvl near immort warrior master craftsmen also rare resourc found deeper earth grant access better build equip howev deeper dig danger foe might unleash key featur explor random generat map offer replay also provid sens explor build custom settlement practic construct beauti one build object think look great still gain progress home art command intuit order system player easili control oodl dwarv simultan without need extens micro manag level stori driven campaign custom game mode creat world without enemi build uninterrupt spawn lot increas challeng ',Strategy
' fight various battl year throughout mediev age campaign theme around fight english french various differ period campaign capit strateg advantag turn tide war favour ride foe heavili armour knight hold line bristl rank billmen strike afar fame english longbow huge piec artilleri emerg victori becom anoth casualti war key featur high definit mediev era graphic mission tutori campaign mission bretton success campaign mission edwardian phase campaign mission except tutori play side uniqu mediev unit detail combat analysi flank attack strateg movement hour gameplay detail refer chart ',Strategy
' latest game join steam group learn game event giveaway tri hercul adventur tri hercul adventur gameth legendari hero hercul wife megara back readi embark next adventur god outrag defeat summon fearsom beast match hercul god like strength beast trampl countrysid turn lush garden desert wasteland restor world beauti use everyth dispos megara magic abil even fire hydrant team friend alli like king mida epeius famous trojan hors save mother natur destruct level new music new stori secret challeng certain level hidden object atmospher wallpap integr strategi guid also featur bonus episod differ stori build mighti trojan hors ',Strategy
' exclus labour hercul mother natur app featur stun graphic colour comic hercul surpris trick collect piec numer incred puzzl solv level also unlock extra bonus level game descript labour hercul mother natur fantast adventur strategi time manag help hercul megara undo damag done veng god turn barren wasteland beauti forest grassland find hidden puzzl piec unlock stori video video trailer contact websit www jetdog com facebook www facebook com jetdog studio twitter www twitter com jetdog ',Strategy
' armi general turnbas strategi game depict desert warfar northern afrika part mediterranean sea world war fight back italian invas egypt desert rat advanc suez afrikakorp adjust unit challeng map exchang offic equip subordin unit creat map campa share player main featuresdetail background map well combat movement anim high customiz unit allow form plenti individu entiti offic ten nation abl gain experi evolv battl differ equip land air sea combat tank bomber battleship differ support unit subordin main unit differ nation unit type editor creat scenario campaignsaddit informationdivis regiment differ characterist special paramet unit type influenc game situat like attack special terrain keep armi solo campaign scenario combin german main campaign scenario form british oper compass campaign tutori seri introduc import aspect game ',Strategy
